着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,メジャーエンブレム,牝2,54,ルメール,1:34.5,,2.5,1,494(0),[東] 田村康仁
2,7,13,ウインファビラス,牝2,54,松岡正海,1:34.8,2,33.3,10,448(-12),[東] 畠山吉宏
3,6,11,ブランボヌール,牝2,54,岩田康誠,1:35.0,1.1/4,7.8,3,432(-10),[西] 中竹和也
4,5,10,ペプチドサプル,牝2,54,古川吉洋,1:35.1,クビ,32.0,9,444(-4),[西] 木原一良
5,5,9,アットザシーサイド,牝2,54,三浦皇成,1:35.1,ハナ,8.5,4,434(-4),[西] 浅見秀一
6,3,5,ペルソナリテ,牝2,54,柴田大知,1:35.2,3/4,68.5,15,408(-2),[東] 相沢郁
7,8,17,デンコウアンジュ,牝2,54,川田将雅,1:35.4,1.1/4,7.4,2,446(-2),[西] 荒川義之
8,4,7,クロコスミア,牝2,54,勝浦正樹,1:35.4,クビ,18.0,7,406(+4),[西] 西浦勝一
9,1,1,アドマイヤリード,牝2,54,菱田裕二,1:35.5,クビ,16.0,6,398(-6),[西] 松田博資
9,7,15,キャンディバローズ,牝2,54,アッゼニ,1:35.5,同着,14.4,5,402(-10),[西] 矢作芳人
11,4,8,メジャータイフーン,牝2,54,川島信二,1:35.6,1/2,64.2,14,470(0),[東] 高柳瑞樹
12,3,6,メイショウスイヅキ,牝2,54,池添謙一,1:35.6,クビ,36.0,11,446(-2),[西] 本田優
13,2,4,クードラパン,牝2,54,田辺裕信,1:36.8,7,18.7,8,478(+4),[東] 久保田貴
14,8,18,メジェルダ,牝2,54,四位洋文,1:36.8,ハナ,50.2,12,436(-4),[西] 昆貢
15,6,12,ウインミレーユ,牝2,54,松山弘平,1:36.8,ハナ,59.8,13,438(-2),[西] 梅田智之
16,7,14,ジェントルハート,牝2,54,藤岡康太,1:37.2,2.1/2,122.2,16,478(-4),[西] 佐々木晶
17,2,3,マシェリガール,牝2,54,横山典弘,1:39.3,大,122.6,17,484(-2),[東] 菅原泰夫
18,8,16,キリシマオジョウ,牝2,54,小牧太,1:43.0,大,143.3,18,498(-2),[西] 橋口弘次
