着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,アースライズ,牝3,53,川須栄彦,2:03.7,,4.6,3,452(+4),[西] 矢作芳人
2,4,5,キングストーン,牡4,55,松田大作,2:03.9,1,4.2,1,500(+10),[西] 大久保龍
3,1,1,ショウナンバーキン,牝5,52,池添謙一,2:04.0,1/2,5.6,4,472(0),[西] 中村均
4,4,4,ラブラバード,牡5,55,藤岡康太,2:04.1,3/4,39.0,10,512(0),[西] 松田博資
5,5,6,ロングリバイバル,牡4,54,太宰啓介,2:04.1,クビ,33.9,8,508(+2),[西] 高橋亮
6,3,3,ポセイドンバローズ,牡5,54,古川吉洋,2:04.2,3/4,83.0,13,476(+4),[西] 武田博
7,5,7,ヘミングウェイ,セ5,56,鮫島克駿,2:04.3,クビ,8.1,5,476(+12),[西] 藤原英昭
8,6,9,ムーンクレスト,牡3,55,武豊,2:04.3,クビ,4.3,2,470(+8),[西] 本田優
9,7,11,リグヴェーダ,牡5,55,北村友一,2:04.8,3,37.6,9,462(-4),[西] 池江泰寿
10,6,8,サンライズタイセイ,牡5,55,幸英明,2:04.8,ハナ,19.6,7,476(+2),[西] 浜田多実
11,8,12,プリンセスジャック,牝5,52,酒井学,2:05.0,1.1/4,62.0,12,486(+2),[西] 加用正
12,8,13,マサハヤドリーム,牡3,54,和田竜二,2:05.1,3/4,11.5,6,466(+6),[西] 今野貞一
13,7,10,サンマルホーム,牡5,55,秋山真一,2:05.2,クビ,45.0,11,444(-2),[西] 山内研二
