着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,シャドウアプローチ,牡2,54,ルメール,1:22.9,,3.2,2.0,494(+6),[西] 須貝尚介
2,1,1,エスティタート,牝2,54,武豊,1:22.9,アタマ,2.7,1.0,434(0),[西] 松永幹夫
3,4,4,タンギモウジア,牝2,54,小牧太,1:22.9,クビ,17.6,7.0,500(+6),[西] 橋口弘次
4,6,6,マテラアリオン,牡2,54,川田将雅,1:23.2,1.3/4,7.6,4.0,458(+8),[西] 森秀行
5,7,8,マイネルボールド,牡2,54,和田竜二,1:23.2,ハナ,61.7,9.0,438(-2),[西] 田所秀孝
6,8,10,キングライオン,牡2,54,浜中俊,1:23.2,ハナ,12.0,5.0,480(+4),[西] 矢作芳人
7,3,3,ウインムート,牡2,54,岩田康誠,1:23.4,1.1/4,4.9,3.0,472(+8),[西] 加用正
8,7,7,スズカプリズム,牝2,54,福永祐一,1:23.5,クビ,15.5,6.0,458(+2),[西] 橋田満
9,2,2,ゼットフーリ,牝2,54,松山弘平,1:23.8,2,41.5,8.0,460(0),[西] 宮徹
除,5,5,ヒルトンヘッド,牡2,54,Ｍ．デム,,,---,,542(-2),[西] 角田晃一
