着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,マイネルアウラート,牡4,57,柴田大知,1:21.6,,8.9,5,454(-2),[東] 高橋裕
2,7,8,ラヴァーズポイント,牝5,55,アッゼニ,1:22.0,2.1/2,18.0,6,508(0),[西] 高橋康之
3,4,4,ダイシンサンダー,牡4,57,酒井学,1:22.0,クビ,2.6,1,486(-4),[西] 松田博資
4,8,9,フォーチュンスター,セ6,57,岩田康誠,1:22.1,1/2,3.3,2,524(-2),[西] 鈴木孝志
5,6,6,ロノ,牡6,57,Ｍ．デム,1:22.3,1,19.9,7,472(+8),[西] 池江泰寿
6,2,2,シルクドリーマー,牡6,57,ルメール,1:22.3,クビ,6.4,3,486(+4),[西] 音無秀孝
7,3,3,ラッフォルツァート,牝3,54,川田将雅,1:22.4,1/2,7.5,4,466(-2),[西] 西園正都
8,1,1,ケイティバローズ,牝5,55,浜中俊,1:22.6,1.1/4,21.1,8,504(+6),[西] 角田晃一
9,7,7,デンファレ,牝8,55,国分優作,1:22.8,1.1/4,212.8,10,480(-2),[東] 的場均
10,8,10,クリノタカラチャン,牝5,55,松山弘平,1:22.8,ハナ,63.1,9,420(-6),[東] 天間昭一
