着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,タガノトネール,セ5,56,川田将雅,1:22.3,,9.0,4,502(+12),[西] 鮫島一歩
2,8,14,キクノストーム,牡6,57,浜中俊,1:22.6,2,14.1,5,500(0),[西] 吉田直弘
3,3,5,タイセイファントム,牡7,57,Ｍ．デム,1:22.7,クビ,8.3,3,454(-4),[西] 矢作芳人
4,1,1,キョウワダッフィー,牡7,58,福永祐一,1:22.7,ハナ,4.5,2,470(0),[西] 笹田和秀
5,8,15,デザートオアシス,牡7,56,和田竜二,1:22.8,3/4,44.8,10,532(-6),[西] 野中賢二
6,7,12,ネオザウイナー,牡7,56,小牧太,1:22.9,1/2,51.9,11,494(-10),[西] 小崎憲
7,4,7,ドレッドノート,セ7,56,太宰啓介,1:23.0,1/2,24.1,7,472(-6),[西] 佐々木晶
8,2,2,ガンジス,牡6,57,幸英明,1:23.2,1.1/4,31.3,9,510(-4),[西] 大久保龍
9,4,6,セイカプリコーン,牡7,56,国分優作,1:23.5,2,210.5,15,488(-8),[西] 服部利之
10,5,8,マルカバッケン,牡8,58,ルメール,1:24.0,3,24.4,8,494(+4),[西] 浜田多実
11,2,3,エイシンゴージャス,牝4,54,松山弘平,1:24.1,クビ,2.0,1,540(0),[西] 大久保龍
12,6,11,ロングロウ,牡8,56,武幸四郎,1:24.2,3/4,186.0,14,540(+2),[西] 松田国英
13,6,10,サウンドリアーナ,牝5,54,国分恭介,1:24.3,1/2,162.2,13,486(0),[西] 佐藤正雄
14,7,13,キズマ,牡6,56,藤岡佑介,1:24.6,2,19.5,6,486(-24),[西] 中内田充
15,3,4,アスコットシチー,牡6,56,松若風馬,1:24.8,1.1/4,68.3,12,474(0),[西] 作田誠二
