着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,イサベル,牝4,55,Ｍ．デム,2:12.1,,2.3,1,458(+2),[西] 角居勝彦
2,5,9,グランアルマダ,牡3,52,酒井学,2:12.3,1.1/4,13.6,5,534(0),[西] 西園正都
3,1,1,シホウ,牡4,57,浜中俊,2:12.3,アタマ,3.4,2,514(+4),[西] 笹田和秀
4,3,4,カラフルブラッサム,牝5,54,岩田康誠,2:12.5,1.1/4,7.0,3,468(-10),[西] 鈴木孝志
5,3,5,タカノハーバー,牡5,54,鮫島良太,2:12.5,クビ,232.2,14,480(+2),[西] 昆貢
6,6,10,マイネグレヴィル,牝4,56,川田将雅,2:12.8,2,9.6,4,472(0),[東] 和田正道
7,4,6,ポセイドンバローズ,牡5,55,菱田裕二,2:12.9,1/2,81.8,10,474(-6),[西] 武田博
8,6,11,ニシノモンクス,牝5,52,高倉稜,2:13.1,1.1/4,161.8,13,454(+8),[西] 宮本博
9,8,15,ヒロノプリンス,牡5,56,和田竜二,2:13.4,2,95.3,11,458(-10),[西] 村山明
10,2,3,スリーロブロイ,牡6,52,藤田伸二,2:13.5,1/2,136.8,12,452(+4),[西] 石橋守
11,5,8,アドマイヤシーマ,牝4,55,藤岡康太,2:14.0,3,15.0,6,450(0),[西] 友道康夫
12,4,7,キンショータイム,牡5,52,加藤祥太,2:14.1,クビ,236.5,15,488(-2),[西] 中村均
13,8,14,ダンディーズムーン,牡4,56,幸英明,2:14.9,5,19.5,7,482(+4),[西] 中村均
14,2,2,フォルゴラーレ,牝3,50,松若風馬,2:15.1,1.1/4,31.4,8,480(0),[西] 吉村圭司
15,7,13,タガノバラード,牝4,54,松山弘平,2:16.3,7,36.8,9,424(0),[西] 松田博資
