着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,フォローハート,牝4,55,岩崎翼,1:51.0,,5.4,3,464(+4),[西] 河内洋
2,8,11,カラパナビーチ,牡3,54,北村友一,1:51.0,クビ,6.6,4,542(+8),[西] 吉田直弘
3,6,6,メイショウスミトモ,牡4,57,古川吉洋,1:51.5,3,2.7,1,470(-2),[西] 南井克巳
4,8,10,スズカアドニス,牡5,57,藤岡康太,1:51.7,1.1/4,18.0,7,488(0),[西] 大橋勇樹
5,7,8,ゴーイングベル,牡5,57,鮫島良太,1:51.8,1/2,34.9,8,516(-12),[西] 岩元市三
6,3,3,サンライズワールド,セ5,57,松山弘平,1:51.8,クビ,8.3,5,448(-8),[西] 石坂正
7,5,5,タガノクレイオス,牡3,54,菱田裕二,1:52.0,1.1/4,4.4,2,486(+2),[西] 加用正
8,4,4,ジャマイカジョー,牡7,57,森一馬,1:52.0,ハナ,47.6,9,460(+4),[西] 西村真幸
9,2,2,メイショウソレイユ,牡5,57,国分優作,1:52.1,クビ,84.4,10,462(+10),[西] 安達昭夫
10,6,7,エクセルフラッグ,牡8,57,竹之下智,1:52.1,クビ,100.7,11,518(-4),[西] 千田輝彦
11,1,1,フミノメモリー,牡5,57,幸英明,1:52.2,クビ,12.3,6,524(-4),[西] 西浦勝一
