0,1,2,3
単勝,10,360,2
複勝,10 4 12,150 300 470,1 5 9
枠連,2 - 5,1670,6
馬連,4 - 10,2680,7
ワイド,4 - 10 10 - 12 4 - 12,"950 1,090 2,870",8 9 30
馬単,10 → 4,3980,13
三連複,4 - 10 - 12,11240,38
三連単,10 → 4 → 12,48430,160
