0,1,2,3
単勝,12,470,3
複勝,12 9 7,170 570 150,3 9 1
枠連,5 - 6,7480,20
馬連,9 - 12,9800,23
ワイド,9 - 12 7 - 12 7 - 9,"2,630 360 1,590",26 1 17
馬単,12 → 9,12450,34
三連複,7 - 9 - 12,8660,27
三連単,12 → 9 → 7,56370,174
