0,1,2,3
単勝,2,730,5
複勝,2 1 4,260 340 170,5 6 2
枠連,1 - 2,5990,24
馬連,1 - 2,5280,21
ワイド,1 - 2 2 - 4 1 - 4,"1,610 740 800",22 7 9
馬単,2 → 1,9520,37
三連複,1 - 2 - 4,5890,21
三連単,2 → 1 → 4,44710,147
