0,1,2,3
単勝,6,440,3
複勝,6 9 3,150 180 160,2 4 3
枠連,5 - 7,1030,6
馬連,6 - 9,1400,7
ワイド,6 - 9 3 - 6 3 - 9,470 340 440,7 3 6
馬単,6 → 9,2430,11
三連複,3 - 6 - 9,1530,5
三連単,6 → 9 → 3,8210,24
