0,1,2,3
単勝,2,760,4
複勝,2 3 10,300 480 950,4 8 9
枠連,2 - 3,5890,17
馬連,2 - 3,4840,22
ワイド,2 - 3 2 - 10 3 - 10,"1,570 4,080 6,040",23 36 43
馬単,2 → 3,9020,39
三連複,2 - 3 - 10,50450,94
三連単,2 → 3 → 10,263700,491
