0,1,2,3
単勝,2,220,1
複勝,2 8 4,110 140 140,1 2 3
馬連,2 - 8,610,2
ワイド,2 - 8 2 - 4 4 - 8,220 220 420,2 1 6
馬単,2 → 8,910,2
三連複,2 - 4 - 8,710,1
三連単,2 → 8 → 4,2570,2
