0,1,2,3
単勝,9,1090,5
複勝,9 6 8,350 270 140,7 3 1
枠連,4 - 5,1000,3
馬連,6 - 9,4900,20
ワイド,6 - 9 8 - 9 6 - 8,"1,650 690 660",20 4 3
馬単,9 → 6,8960,35
三連複,6 - 8 - 9,6100,16
三連単,9 → 6 → 8,45520,146
