着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,コロラトゥーレ,牝5,55,川須栄彦,1:07.8,,22.1,9,468(0),[西] 梅田智之
2,8,11,シグナライズ,牝4,55,幸英明,1:08.1,2,9.1,5,486(+6),[西] 西浦勝一
3,2,2,スタークォーツ,牝3,52,松若風馬,1:08.2,クビ,14.3,7,474(+10),[西] 寺島良
4,7,9,レジーナファースト,牝4,55,北村友一,1:08.2,クビ,4.2,2,452(-10),[西] 森田直行
5,4,4,トウカイレーヌ,牝5,55,川田将雅,1:08.3,1/2,3.0,1,430(0),[西] 安田隆行
6,3,3,メジェールスー,牝4,55,岩田望来,1:08.3,アタマ,10.1,6,466(-2),[西] 藤原英昭
7,8,10,レストンベ,牝3,52,松山弘平,1:08.5,1.1/4,6.7,4,474(+4),[東] 斎藤誠
8,5,5,プリュス,牝4,55,武豊,1:08.6,3/4,20.1,8,442(+12),[西] 松永幹夫
9,6,6,ジュンドリーム,牝4,55,丸田恭介,1:09.1,3,90.2,10,486(+4),[西] 西村真幸
10,6,7,カシノウィング,牡3,54,義英真,1:09.3,1.1/4,211.3,11,484(-1),[東] 天間昭一
11,7,8,ヒップホップスワン,牝5,55,和田竜二,1:09.4,クビ,6.3,3,510(+2),[西] 石坂正
