着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,バイオレントブロー,牡4,56,中谷雄太,2:01.1,,47.4,12,484(0),[西] 佐々木晶
2,4,7,アンネリース,牝5,55,黛弘人,2:01.3,1.1/4,15.1,5,488(-2),[東] 尾関知人
3,5,9,エーティーサンダー,牡6,57,酒井学,2:01.3,ハナ,3.0,1,522(-6),[西] 湯窪幸雄
4,4,8,アドマイヤメテオ,セ8,57,吉田隼人,2:01.5,1.1/2,79.6,15,452(+2),[西] 須貝尚介
5,8,17,マルーンエンブレム,牝4,54,藤田菜七,2:01.6,クビ,6.1,3,382(0),[東] 小島茂之
6,3,5,レオコックブルー,牝4,54,武豊,2:01.6,ハナ,4.6,2,434(-6),[西] 牧田和弥
7,5,10,バイオスパーク,牡4,56,丸山元気,2:01.7,1/2,18.5,6,484(+28),[西] 浜田多実
8,7,15,ハウエバー,牡5,57,柴山雄一,2:01.7,ハナ,134.8,17,416(-4),[東] 和田正一
9,1,2,ジェネラルゴジップ,牡7,57,藤岡康太,2:01.7,クビ,27.0,9,480(+4),[西] 平田修
10,6,12,ミヤジユウダイ,牡5,57,鮫島克駿,2:01.9,1,20.1,8,538(-6),[西] 川村禎彦
11,2,4,ドリームソルジャー,牡5,57,菱田裕二,2:01.9,クビ,18.6,7,480(+8),[西] 渡辺薫彦
12,2,3,オスカールビー,牝4,54,坂井瑠星,2:02.0,クビ,7.0,4,488(+2),[西] 矢作芳人
13,7,13,ウインミレーユ,牝6,55,荻野琢真,2:02.4,2.1/2,114.0,16,470(-2),[西] 梅田智之
14,3,6,ブラックオニキス,牝5,55,城戸義政,2:02.5,1/2,33.6,10,426(-4),[東] 加藤和宏
15,8,18,ジョーマイク,セ6,57,鮫島良太,2:02.7,1.1/4,281.8,18,484(-2),[西] 中竹和也
16,8,16,レッドアルティスタ,セ7,57,松田大作,2:03.3,3.1/2,70.7,14,464(+4),[西] 斉藤崇史
17,1,1,ロードアクシス,牡4,56,中井裕二,2:03.3,アタマ,45.8,11,468(+4),[西] 奥村豊
18,7,14,ハイドラン,牝4,54,荻野極,2:03.6,1.3/4,53.5,13,472(-4),[西] 奥村豊
