着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,メールドグラース,牡4,57.5,川田将雅,1:58.8,,2.6,1,480(+4),[西] 清水久詞
2,6,9,カデナ,牡5,56.0,北村友一,1:58.8,クビ,16.8,6,474(-10),[西] 中竹和也
3,5,6,ノーブルマーズ,牡6,56.0,高倉稜,1:58.9,3/4,14.7,5,490(-8),[西] 宮本博
4,3,3,タニノフランケル,牡4,55.0,松若風馬,1:58.9,ハナ,8.9,4,512(-6),[西] 角居勝彦
5,7,11,クリノヤマトノオー,牡5,55.0,和田竜二,1:59.0,1/2,27.3,8,474(0),[西] 高橋義忠
6,4,4,アウトライアーズ,牡5,54.0,丸田恭介,1:59.2,3/4,54.3,10,490(-4),[東] 小島茂之
7,2,2,アイスバブル,牡4,55.0,福永祐一,1:59.2,ハナ,4.5,3,454(-2),[西] 池江泰寿
8,5,7,レトロロック,牡7,55.0,松山弘平,1:59.3,1/2,24.2,7,482(-2),[西] 角居勝彦
9,7,10,シャイニービーム,牡7,54.0,西村淳也,1:59.3,クビ,103.0,12,448(-2),[西] 羽月友彦
10,1,1,カフェブリッツ,牡6,54.0,藤井勘一,1:59.3,ハナ,92.3,11,530(-8),[西] 池江泰寿
11,4,5,アイスストーム,牡4,54.0,武豊,1:59.4,クビ,3.9,2,530(+6),[西] 吉村圭司
12,8,12,アドマイヤアルバ,牡4,54.0,幸英明,1:59.5,3/4,149.0,13,476(0),[西] 須貝尚介
13,8,13,ストロングタイタン,牡6,57.0,浜中俊,1:59.7,1.1/4,28.8,9,522(-4),[西] 池江泰寿
