着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,カルヴァリオ,セ3,54,黛弘人,1:47.8,,3.0,1,460(-4),[東] 大竹正博
2,4,4,エアピザレー,牡5,57,吉田隼人,1:47.9,3/4,8.6,5,478(-10),[東] 高柳瑞樹
3,7,9,バリス,牡5,57,菱田裕二,1:48.2,1.3/4,4.1,2,492(0),[西] 鈴木孝志
4,6,7,ブレイクザポケット,牡4,57,三浦皇成,1:48.4,1.1/4,6.5,3,430(0),[東] 萩原清
5,6,6,フォルシャー,牡5,57,勝浦正樹,1:48.6,1.1/2,21.9,8,480(-2),[西] 長浜博之
6,3,3,レジメンタル,牡4,57,四位洋文,1:49.0,2.1/2,7.2,4,440(-4),[西] 浅見秀一
7,5,5,アドマイヤキンカク,牡6,57,藤岡佑介,1:49.1,クビ,13.9,7,454(+14),[西] 友道康夫
8,2,2,ノーブルリーズン,牝4,55,古川吉洋,1:49.5,2.1/2,26.3,9,438(0),[西] 佐々木晶
9,7,8,ジェイシックス,牡3,54,丹内祐次,1:50.3,5,97.9,11,502(+12),[西] 田所秀孝
10,8,10,コパノマリーン,牝3,52,丸田恭介,1:50.3,ハナ,49.2,10,438(-6),[東] 斎藤誠
11,8,11,シャインレッド,牡3,54,丸山元気,1:50.3,クビ,11.1,6,508(+12),[東] 武井亮
