着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,エアピザレー,牡5,57,吉田隼人,1:47.7,,2.6,1,482(+4),[東] 高柳瑞樹
2,2,2,ケンホファヴァルト,牡3,54,浜中俊,1:47.7,アタマ,6.3,4,448(+8),[西] 森秀行
3,8,10,アドマイヤメテオ,牡5,57,藤岡佑介,1:47.9,1.1/4,5.1,3,470(-2),[西] 橋田満
4,1,1,フォルシャー,牡5,57,勝浦正樹,1:47.9,クビ,12.6,6,486(+6),[西] 長浜博之
5,8,9,レッドグルック,牡5,57,ティータ,1:48.2,1.3/4,53.2,9,492(+2),[東] 手塚貴久
6,5,5,ドーノデルソーレ,牡3,54,丸山元気,1:48.7,3,25.9,7,460(+2),[東] 小西一男
7,7,8,ペイシャマリヤ,牝3,52,松岡正海,1:49.2,3,108.3,10,450(+6),[東] 松永康利
8,4,4,キャニオンロード,牡3,54,柴山雄一,1:49.2,クビ,4.9,2,468(-2),[東] 古賀慎明
9,3,3,トーセンナチュラル,牝4,55,横山和生,1:49.2,アタマ,45.6,8,432(-4),[東] 古賀史生
10,7,7,レッドゲルニカ,牡3,54,池添謙一,1:49.2,ハナ,6.6,5,552(+2),[東] 藤沢和雄
