着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,ヴァトレニ,セ4,56,横山武史,1:08.6,,7.4,3,440(0),[西] 長谷川浩
2,8,15,ジュビリーヘッド,牡5,57,横山和生,1:08.9,1.3/4,3.6,1,472(-8),[西] 安田隆行
3,8,16,マイネルジェロディ,牡4,56,丹内祐次,1:09.0,クビ,7.7,4,468(-2),[西] 西園正都
4,7,13,リンゴアメ,牝4,54,泉谷楓真,1:09.0,クビ,30.2,9,450(0),[東] 菊川正達
5,3,5,ダイメイフジ,牡8,58,池添謙一,1:09.2,1.1/2,45.4,13,528(-4),[西] 森田直行
6,2,3,チェアリングソング,牡5,56,黛弘人,1:09.3,クビ,33.0,10,474(0),[東] 青木孝文
7,4,7,グルーヴィット,牡6,57,藤岡佑介,1:09.3,ハナ,11.9,6,488(-6),[西] 松永幹夫
8,1,2,マイネルアルケミー,牡6,56,斎藤新,1:09.3,アタマ,70.9,14,482(+6),[東] 中野栄治
9,6,12,シーズンズギフト,牝5,54,丸山元気,1:09.4,クビ,39.9,12,494(-4),[東] 黒岩陽一
10,5,10,コロラトゥーレ,牝8,54,荻野琢真,1:09.5,1/2,195.4,16,476(0),[西] 梅田智之
11,1,1,ショウナンアニメ,牡5,56,浜中俊,1:09.6,クビ,39.6,11,500(+4),[西] 吉村圭司
12,5,9,プルパレイ,牡3,53,武豊,1:09.8,1.1/2,3.8,2,484(-6),[西] 須貝尚介
13,6,11,タイセイアベニール,牡7,57,鮫島克駿,1:10.0,1.1/4,9.3,5,490(+2),[西] 西村真幸
14,2,4,ペプチドバンブー,牡7,57,松田大作,1:10.1,1/2,82.1,15,498(-8),[西] 武英智
中,3,6,ローレルアイリス,牝5,54,川又賢治,,,24.0,8,446(+2),[西] 杉山佳明
中,4,8,トップオブメジャー,牡6,56,吉田隼人,,,18.4,7,496(+2),[西] 辻野泰之
