着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,ダンシングワンダー,牝4,55,Ｍ．デム,0:54.1,,3.5,1,462(-8),[西] 中内田充
2,3,5,レッドラウダ,牡3,54,石川裕紀,0:54.2,3/4,11.4,5,506(0),[西] 音無秀孝
3,7,14,ダノンアイリス,牝3,52,田中勝春,0:54.6,2.1/2,3.5,2,462(-4),[東] 尾関知人
4,6,11,ミラクルアイドル,牝5,55,柴田善臣,0:54.7,クビ,15.8,8,470(+2),[東] 菊川正達
5,7,13,ラインミーティア,牡6,57,横山典弘,0:54.8,3/4,11.7,6,466(-10),[東] 水野貴広
6,5,10,スキャットエディ,牡3,54,田辺裕信,0:54.8,アタマ,18.4,9,490(+4),[東] 斎藤誠
7,4,8,リバティーホール,牝7,55,宮崎北斗,0:54.8,クビ,226.9,17,462(+2),[東] 堀井雅広
8,7,15,ブロワ,牝3,52,内田博幸,0:54.9,クビ,10.3,3,458(+4),[東] 尾関知人
9,8,17,タタラ,牡4,57,木幡巧也,0:54.9,ハナ,36.6,11,418(-6),[東] 和田正一
10,2,4,レッドジョーカー,セ8,57,杉原誠人,0:54.9,クビ,228.2,18,520(+2),[東] 藤沢和雄
11,1,1,スマートエビデンス,牡5,57,武豊,0:54.9,アタマ,31.7,10,538(+12),[西] 浅見秀一
12,3,6,ギャラクシーエクス,牡5,57,大野拓弥,0:55.0,1/2,44.2,12,476(+2),[西] 庄野靖志
13,6,12,ロスヴァイセ,牝5,55,戸崎圭太,0:55.1,1/2,11.0,4,468(-4),[西] 小崎憲
14,5,9,ロケットダッシュ,牡6,57,石橋脩,0:55.2,1/2,45.9,13,510(+12),[西] 吉田直弘
15,4,7,タイセイララバイ,牝5,55,柴田大知,0:55.3,クビ,118.0,15,478(-8),[西] 高野友和
16,8,18,コウセン,牡6,57,津村明秀,0:55.3,ハナ,13.9,7,496(+6),[東] 鈴木伸尋
17,1,2,オーネットサクセス,牝6,55,西田雄一,0:55.4,1/2,203.7,16,474(+24),[東] 星野忍
18,2,3,メモリーレーン,牝5,55,蛯名正義,0:56.0,3.1/2,86.6,14,484(+8),[西] 荒川義之
