着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,17,ヤングマンパワー,牡4,56,戸崎圭太,1:31.8,,6.1,3,526(+12),[東] 手塚貴久
2,6,12,ダノンリバティ,牡4,56,松若風馬,1:31.8,クビ,16.1,7,522(+2),[西] 音無秀孝
3,4,7,マジックタイム,牝5,54,ルメール,1:32.0,1.1/4,4.0,1,470(-8),[東] 中川公成
4,3,5,ダンスアミーガ,牝5,54,石橋脩,1:32.0,ハナ,49.0,14,482(0),[西] 中竹和也
5,6,11,ロサギガンティア,牡5,57,Ｍ．デム,1:32.1,クビ,4.5,2,532(-4),[東] 藤沢和雄
6,5,9,ラングレー,牡5,56,蛯名正義,1:32.2,3/4,11.3,6,486(0),[西] 矢作芳人
7,4,8,アルマディヴァン,牝6,54,横山典弘,1:32.3,クビ,46.5,13,494(+2),[東] 高橋文雅
8,1,2,クラリティスカイ,牡4,56,田辺裕信,1:32.3,ハナ,26.2,8,496(+10),[東] 斎藤誠
9,3,6,ケントオー,牡4,56,和田竜二,1:32.3,クビ,9.8,5,466(+4),[西] 西橋豊治
10,7,15,リーサルウェポン,牝5,54,大野拓弥,1:32.4,1/2,101.5,17,434(0),[西] 荒川義之
11,2,4,ピークトラム,牡5,56,小牧太,1:32.5,クビ,7.0,4,494(-4),[西] 橋口慎介
12,5,10,レッドアリオン,牡6,58,内田博幸,1:32.6,1/2,37.0,9,478(-6),[西] 橋口慎介
13,1,1,サトノギャラント,牡7,56,柴田善臣,1:32.7,1/2,56.0,16,508(-2),[東] 藤沢和雄
14,7,13,カレンケカリーナ,牝6,54,津村明秀,1:32.8,1/2,53.5,15,486(-14),[西] 安田隆行
15,7,14,マジェスティハーツ,牡6,56,北村友一,1:32.9,1/2,37.0,10,494(+6),[西] 松永昌博
16,8,16,マイネルアウラート,牡5,56,柴田大知,1:32.9,アタマ,44.0,11,456(-6),[東] 高橋裕
17,8,18,タガノエトワール,牝5,54,酒井学,1:33.1,1.1/4,46.2,12,450(-6),[西] 渡辺薫彦
18,2,3,クリノタカラチャン,牝6,54,村田一誠,1:33.5,2.1/2,329.1,18,430(+12),[東] 天間昭一
