着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,トウカイトレジャー,牡4,57,丸田恭介,2:26.2,,5.4,2,508(+2),[西] 野中賢二
2,2,2,マイネルフレスコ,牡5,57,丹内祐次,2:26.3,3/4,6.0,3,484(+4),[西] 梅田智之
3,6,8,ウインブルーローズ,牡4,57,井上敏樹,2:26.5,1.1/2,9.5,6,484(+12),[東] 高橋祥泰
4,4,4,スリーヴェローチェ,牡7,57,加藤祥太,2:26.5,ハナ,33.0,10,472(+4),[西] 石橋守
5,7,10,カレンラストショー,牡4,57,小牧太,2:26.8,1.1/2,6.1,4,430(-6),[西] 橋口慎介
6,1,1,エバーハーモニー,牡4,57,古川吉洋,2:26.9,3/4,35.5,11,474(-4),[西] 長浜博之
7,4,5,ナンヨーテンプル,牡4,57,黛弘人,2:27.1,1.1/2,4.3,1,480(0),[東] 奥平雅士
8,3,3,ラウレアブルーム,牡4,57,幸英明,2:27.3,1.1/4,7.0,5,488(-2),[西] 山内研二
9,5,7,ジャングルスコール,牝4,55,長岡禎仁,2:27.3,ハナ,13.4,7,438(-4),[東] 古賀慎明
10,8,13,クラシックエース,牡4,57,津村明秀,2:28.3,6,13.6,8,428(-4),[東] 木村哲也
11,7,11,ブランダルジャン,牝4,55,北村友一,2:28.7,2.1/2,24.4,9,458(+8),[東] 勢司和浩
12,6,9,エンゲルフライト,牡4,57,田中勝春,2:28.8,クビ,104.9,12,474(-8),[西] 矢作芳人
13,8,12,ブライアンキング,牡4,57,国分恭介,2:29.5,4,254.0,13,478(+4),[西] 森田直行
