着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,シンボリジャズ,牡6,55,木幡巧也,1:58.7,,29.8,10.0,492(0),[東] 牧光二
2,6,11,サンライズクロンヌ,牡3,53,Ｍ．デム,1:58.7,クビ,2.3,1.0,478(+8),[西] 河内洋
3,7,14,エイシンハドソン,牡5,56,石橋脩,1:58.7,ハナ,7.3,4.0,542(0),[西] 沖芳夫
4,6,12,シルクブルックリン,牡7,54,柴田善臣,1:58.9,1.1/2,68.1,13.0,554(-4),[東] 奥村武
5,5,10,アドマイヤコリン,牡8,53,津村明秀,1:59.0,クビ,15.4,6.0,448(-6),[西] 橋田満
6,3,5,キズナエンドレス,牝5,53,伊藤工真,1:59.0,アタマ,21.9,8.0,480(-2),[東] 宗像義忠
7,7,13,メジャーステップ,セ5,54,大野拓弥,1:59.1,クビ,24.0,9.0,498(-2),[東] 田村康仁
8,8,15,ロンギングゴールド,牡6,55,吉田豊,1:59.1,クビ,30.9,11.0,472(+10),[東] 勢司和浩
9,4,8,ハドソンヤード,牡5,56,武士沢友,1:59.2,1/2,16.0,7.0,476(+6),[西] 西園正都
10,8,17,エスオンマイチェス,牡6,55,蛯名正義,1:59.2,クビ,7.1,3.0,558(0),[東] 藤沢和雄
11,2,4,ブラックバゴ,牡4,57,内田博幸,1:59.5,2,7.0,2.0,512(+2),[東] 斎藤誠
12,8,16,ウェーブゴールド,牡5,53,田中勝春,2:00.1,3.1/2,95.7,14.0,482(-6),[西] 中尾秀正
13,1,2,コスモメリー,牝5,53,柴田大知,2:00.2,1/2,14.7,5.0,446(+14),[東] 金成貴史
14,3,6,エアーウェーブ,牡6,52,西田雄一,2:00.8,3.1/2,246.6,16.0,518(+4),[東] 松永康利
15,1,1,ラフェットデメール,牝5,51,江田照男,2:01.6,5,122.4,15.0,472(+2),[東] 矢野英一
中,2,3,イメージガール,牝6,51,石川裕紀,,,46.3,12.0,474(-2),[東] 相沢郁
除,5,9,サラトガスピリット,牡4,56,戸崎圭太,,,---,,508(+4),[西] 友道康夫
