着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,トーセンバジル,牡4,57,内田博幸,2:11.8,,2.9,1,480(+2),[西] 藤原英昭
2,4,6,ワールドインパクト,牡5,57,津村明秀,2:11.9,3/4,12.8,6,516(+20),[西] 友道康夫
3,3,4,トーセンマタコイヤ,牡5,57,大野拓弥,2:12.4,3,9.2,5,482(+20),[東] 加藤征弘
4,8,15,ジェネラルゴジップ,牡4,57,田辺裕信,2:12.5,1/2,7.0,4,468(-6),[西] 平田修
5,1,1,ヤマカツポセイドン,牡7,57,武士沢友,2:12.5,クビ,43.9,11,460(+6),[西] 大根田裕
6,5,9,シャクンタラー,牝3,52,戸崎圭太,2:12.6,クビ,4.7,2,536(+10),[東] 鹿戸雄一
7,5,8,ラルプデュエズ,牡6,57,石川裕紀,2:12.8,1.1/4,58.6,14,502(+10),[西] 大久保龍
8,6,10,ドラゴンズタイム,牡5,57,吉田豊,2:12.8,クビ,43.1,9,438(+10),[東] 高橋文雅
9,4,7,ショウナンマルシェ,セ5,57,横山典弘,2:13.1,1.3/4,43.8,10,468(+6),[東] 二ノ宮敬
10,2,2,オリジナルスマイル,セ6,57,木幡巧也,2:13.1,クビ,54.7,12,510(-14),[東] 和田正道
11,7,12,コスモナインボール,牡4,57,嘉藤貴行,2:13.1,ハナ,108.8,15,482(+8),[東] 和田雄二
12,8,14,ウインスペクトル,牡4,57,宮崎北斗,2:13.2,クビ,22.1,7,470(0),[東] 宗像義忠
13,3,5,エイシンハドソン,牡5,57,柴田善臣,2:13.5,2,5.9,3,534(-8),[西] 沖芳夫
14,6,11,ケージーキンカメ,牡5,57,田中勝春,2:13.5,アタマ,55.5,13,474(+6),[西] 飯田雄三
15,2,3,ハイプレッシャー,牡5,57,丸田恭介,2:13.7,1,31.3,8,530(+4),[西] 橋口慎介
