着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,ナスノセイカン,牡4,54,丸山元気,1:46.9,,7.2,4,466(-4),[東] 矢野英一
2,2,3,ヤマニンバステト,牝5,53,石橋脩,1:47.2,1.3/4,4.4,1,460(0),[西] 千田輝彦
3,7,13,ブレイヴリー,牡5,56,国分恭介,1:47.4,1,5.5,2,494(+4),[西] 宮徹
4,3,5,キングズオブザサン,セ5,57,吉田隼人,1:47.4,クビ,5.9,3,468(-2),[西] 荒川義之
5,3,4,アドマイヤコリン,牡8,53,菱田裕二,1:47.4,クビ,22.1,9,452(+4),[西] 橋田満
6,5,9,シルクブルックリン,牡7,54,長岡禎仁,1:47.5,3/4,9.1,6,562(-2),[東] 奥村武
7,2,2,タイセイクルーズ,牡5,54,津村明秀,1:47.6,3/4,18.8,8,536(+2),[西] 矢作芳人
8,5,8,トレジャーマップ,牡5,54,横山和生,1:47.6,ハナ,9.1,5,446(-2),[東] 石栗龍彦
9,6,10,サトノフェアリー,牝6,51,丸田恭介,1:47.7,クビ,10.6,7,440(0),[東] 宗像義忠
10,4,6,レオフラッパー,牝4,52,木幡巧也,1:47.8,3/4,68.2,14,462(-8),[東] 杉浦宏昭
11,6,11,イレプレイスブル,牡6,54,西田雄一,1:48.0,1.1/4,46.2,12,464(+4),[東] 畠山吉宏
12,8,15,フェイトカラー,牝5,52,勝浦正樹,1:48.2,1.1/4,32.6,11,516(0),[西] 浜田多実
13,1,1,ケイアイユニコーン,牡7,55,藤懸貴志,1:48.2,クビ,55.6,13,506(+14),[西] 山内研二
14,7,12,ヒロノプリンス,牡6,55,井上敏樹,1:48.6,2.1/2,31.9,10,470(-6),[西] 村山明
15,4,7,カゼノサファイア,牝6,50,木幡初也,1:49.3,4,124.3,15,476(0),[東] 中野栄治
