着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,ジョヴァンニ,牡4,56.5,四位洋文,1:43.2,,1.5,1,514(+8),[西] 千田輝彦
2,6,11,ジョーメテオ,牡7,55.0,菱田裕二,1:43.4,1.1/4,44.8,10,514(-10),[西] 柴田光陽
3,3,5,バトードール,牡6,57.0,北村友一,1:43.7,2,16.6,4,520(-4),[西] 池江泰寿
4,1,1,キングブレイク,牡4,56.0,大野拓弥,1:43.9,1.1/2,8.8,2,510(-6),[西] 羽月友彦
5,3,6,キラウエア,牡6,56.0,川須栄彦,1:44.0,クビ,12.9,3,460(-8),[西] 橋口弘次
6,6,12,メタギャラクシー,牡6,55.0,松田大作,1:44.2,1.1/2,19.5,7,490(-10),[西] 領家政蔵
7,2,4,アッシュール,牡6,52.0,丸田恭介,1:44.3,クビ,109.5,13,478(-6),[西] 沖芳夫
8,1,2,パルラメンターレ,牡6,55.0,上村洋行,1:44.9,3.1/2,102.9,12,480(-8),[西] 池江泰寿
9,5,10,ライジングサン,牡5,55.0,松山弘平,1:45.0,1/2,16.7,5,522(0),[西] 小野幸治
10,5,9,ミッキーバラード,牡6,54.0,鮫島良太,1:45.3,1.3/4,89.2,11,548(0),[西] 高野友和
11,4,7,ジョウノボヘミアン,牡7,54.0,西田雄一,1:45.3,クビ,248.1,15,496(-4),[東] 加藤征弘
12,2,3,エスジーブルーム,牝4,52.0,中舘英二,1:45.5,3/4,20.8,8,470(-2),[西] 藤岡範士
13,8,15,セブンサミッツ,牡7,55.0,国分優作,1:45.6,1/2,199.0,14,516(-4),[西] 石坂正
14,7,14,ママキジャ,牝5,53.0,勝浦正樹,1:45.7,1/2,33.1,9,450(+2),[西] 清水久詞
15,7,13,ダノンハラショー,牡6,53.0,中井裕二,1:47.4,大,376.8,16,470(+14),[西] 松田国英
16,8,16,スターバリオン,牡4,55.0,藤岡康太,1:47.5,クビ,17.4,6,496(-2),[西] 藤岡健一
