着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,クリノフウジン,牡5,57,和田竜二,1:45.3,,6.5,3,494(-6),[西] 高橋義忠
2,6,8,ジェミニズ,牡5,57,横山典弘,1:45.7,2.1/2,4.8,2,518(-6),[東] 石栗龍彦
3,7,9,キャベンディッシュ,牡4,57,丸山元気,1:45.8,クビ,17.2,7,502(0),[東] 小桧山悟
4,1,1,カフェアトラス,牡4,57,内田博幸,1:46.5,4,19.1,8,520(0),[東] 古賀慎明
5,5,5,グレンマクナス,牡5,57,戸崎圭太,1:46.7,1,2.6,1,528(-2),[東] 牧光二
6,2,2,スズカフロンティア,牡5,57,福永祐一,1:46.7,アタマ,7.9,4,428(-2),[西] 橋田満
7,3,3,ブリッツシュラーク,牡5,57,三浦皇成,1:46.7,クビ,9.5,5,474(-6),[西] 中竹和也
8,7,10,ドゥラリュール,セ6,57,柴田善臣,1:46.7,ハナ,22.1,9,462(-10),[東] 藤原辰雄
9,5,6,スカイソング,牝5,55,吉田豊,1:46.8,3/4,32.6,10,474(+4),[東] 古賀史生
10,4,4,インペリオアスール,セ5,57,川又賢治,1:47.6,5,15.9,6,496(0),[西] 渡辺薫彦
11,8,12,トキメキジュピター,牡4,57,江田照男,1:47.7,3/4,123.6,12,496(-7),[東] 浅野洋一
12,6,7,ミラビリア,牝4,55,津村明秀,1:48.4,4,36.6,11,468(+2),[東] 中舘英二
