着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,カセノウィナー,牡3,55,丸山元気,1:46.9,,6.2,3,482(-8),[東] 土田稔
2,5,6,ヴィーヴァマーレ,牡4,57,斎藤新,1:47.4,3,18.2,7,466(-2),[西] 作田誠二
3,6,9,ユノディエール,牡5,57,荻野極,1:47.4,クビ,21.5,8,456(-10),[西] 岡田稲男
4,4,4,シュバルツリッター,牡4,57,丸田恭介,1:47.6,1,15.5,5,464(-2),[東] 伊藤大士
5,7,10,キョウワウォール,牡3,55,丹内祐次,1:47.7,3/4,88.0,12,492(+3),[西] 飯田雄三
6,8,13,タマモサンシーロ,牡3,55,藤井勘一,1:47.8,クビ,5.7,2,514(-6),[西] 大橋勇樹
7,1,1,マンノグランプリ,牡3,55,鮫島良太,1:48.0,1.1/2,15.8,6,506(+2),[西] 角田晃一
8,8,12,ウインドオブホープ,セ6,57,吉田隼人,1:48.0,クビ,14.9,4,540(+2),[東] 石毛善彦
9,4,5,メイショウランセツ,牡3,55,岩崎翼,1:48.1,クビ,26.7,9,462(+2),[西] 池添兼雄
10,7,11,アイムソーグレイト,牡3,55,柴田善臣,1:48.2,1/2,62.0,10,462(+4),[東] 藤原辰雄
11,6,8,ダノングリスター,牡3,55,横山武史,1:48.4,1.1/4,1.8,1,502(+2),[西] 寺島良
12,5,7,クリノロケットマン,牡3,55,嶋田純次,1:51.6,大,309.0,13,514(+6),[東] 天間昭一
13,2,2,タカノオージャ,牡3,55,西村淳也,1:52.1,3,63.9,11,494(+4),[西] 村山明
