着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,マイネルユキツバキ,牡4,56,横山武史,1:45.4,,6.5,3,530(-4),[東] 高木登
2,3,5,プレスティージオ,牡6,56,柴山雄一,1:45.5,3/4,36.7,12,480(-2),[西] 大根田裕
3,5,9,スワーヴアラミス,牡4,56,藤井勘一,1:45.6,1/2,4.8,2,478(+2),[西] 須貝尚介
4,7,13,クルークハイト,牝5,54,松山弘平,1:45.7,クビ,19.8,6,470(-2),[西] 藤岡健一
5,8,14,ノーヴァレンダ,牡3,54,中谷雄太,1:45.7,アタマ,19.9,7,524(0),[西] 斉藤崇史
6,6,11,カラクプア,セ6,56,酒井学,1:45.7,アタマ,67.1,15,480(+2),[西] 松田国英
7,3,4,コスモカナディアン,牡6,57,丹内祐次,1:45.8,クビ,35.6,11,494(0),[東] 金成貴史
8,4,7,ジョーダンキング,牡6,56,鮫島克駿,1:45.8,クビ,6.5,4,496(-2),[西] 藤原英昭
9,4,6,ビックリシタナモー,牡5,56,藤田菜七,1:45.9,クビ,22.1,8,498(-14),[西] 音無秀孝
10,2,3,ショーム,牡4,56,津村明秀,1:46.0,3/4,3.0,1,490(-2),[東] 鈴木伸尋
11,8,15,マイネルクラース,牡5,56,吉田隼人,1:46.1,3/4,45.5,13,464(-6),[東] 高木登
12,1,1,ローズプリンスダム,牡5,57,西村淳也,1:46.1,クビ,12.8,5,464(-6),[東] 畠山吉宏
13,6,10,メイショウエイコウ,牡5,56,蛯名正義,1:46.3,1,27.1,10,450(-8),[西] 荒川義之
14,2,2,リテラルフォース,牡5,56,内田博幸,1:46.4,3/4,25.3,9,522(+8),[西] 高柳大輔
15,5,8,サノサマー,牡5,56,勝浦正樹,1:47.4,6,56.0,14,478(+8),[東] 中舘英二
