着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ビルジキール,牡3,54,戸崎圭太,1:43.1,,9.9,5.0,482(-5),[西] 安達昭夫
2,1,1,レオアルティメット,牡4,57,木幡巧也,1:43.7,3.1/2,5.9,3.0,542(0),[東] 牧光二
3,5,5,ゲンパチカイナル,牡4,57,Ｍ．デム,1:44.3,3.1/2,2.6,1.0,480(0),[東] 田村康仁
4,2,2,クルークハイト,牝5,55,松山弘平,1:44.7,2.1/2,13.7,6.0,476(+16),[西] 藤岡健一
5,3,3,ダイワドノヴァン,牡5,57,内田博幸,1:44.9,1.1/4,26.1,9.0,522(+2),[東] 池上昌和
6,8,10,ジュンパッション,牡4,57,三浦皇成,1:45.5,3.1/2,4.2,2.0,472(-2),[東] 高柳瑞樹
7,8,9,シゲルポインター,牡5,57,江田照男,1:45.7,1.1/2,14.1,7.0,470(-4),[東] 蛯名利弘
8,6,6,タイセイマルス,牡5,57,津村明秀,1:45.8,クビ,15.4,8.0,490(-2),[東] 栗田徹
9,7,7,ホッコーライデン,牡5,57,北村友一,1:47.1,8,8.3,4.0,526(+6),[東] 松永康利
除,4,4,ロジティナ,牡4,57,武豊,,,---,,534(-8),[東] 新開幸一
