着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,カネトシブレス,牝6,53,川又賢治,1:09.0,,20.9,10,446(-2),[西] 寺島良
2,6,11,シンデレラメイク,牝4,53,菱田裕二,1:09.0,ハナ,7.2,2,488(+4),[西] 鮫島一歩
3,4,8,ビリーバー,牝4,54,杉原誠人,1:09.1,1/2,3.6,1,460(+2),[東] 石毛善彦
4,8,16,フナウタ,牝5,52,津村明秀,1:09.2,3/4,13.7,7,468(0),[西] 今野貞一
5,6,12,ヒロイックアゲン,牝5,53,木幡育也,1:09.3,クビ,15.9,8,476(+4),[東] 加藤和宏
6,2,3,ピースユニヴァース,牡4,56,丹内祐次,1:09.5,1.1/4,7.3,3,472(-12),[東] 尾形和幸
7,1,2,ダイシンバルカン,牡7,54,勝浦正樹,1:09.5,クビ,12.8,6,510(0),[西] 吉田直弘
8,3,5,ラニカイサンデー,牡5,54,吉田隼人,1:09.6,1/2,16.3,9,460(+6),[西] 池添兼雄
9,7,13,アリンナ,牝5,53,丸田恭介,1:09.6,ハナ,29.3,12,436(0),[東] 上原博之
10,5,9,アラスカノオーロラ,牡4,54,中谷雄太,1:09.6,クビ,11.8,5,448(-6),[東] 小島茂之
11,1,1,レディバード,牝4,52,城戸義政,1:09.8,1,44.1,14,476(+8),[西] 小崎憲
12,3,6,イキオイ,牡7,54,木幡巧也,1:09.8,ハナ,61.0,15,462(-4),[東] 杉浦宏昭
13,4,7,チタンクレバー,牝6,52,横山和生,1:10.0,1.1/2,127.5,16,444(-2),[東] 古賀史生
14,7,14,モルフェオルフェ,牝4,52,柴田善臣,1:10.0,ハナ,21.5,11,428(-8),[東] 大江原哲
15,2,4,タガノカレン,牝4,52,森裕太朗,1:10.1,クビ,33.9,13,442(-4),[西] 石坂公一
16,5,10,ニシノウララ,牝4,53,丸山元気,1:10.1,ハナ,7.4,4,462(-4),[東] 伊藤大士
