着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,グロオルロージュ,牡3,54,三浦皇成,1:48.4,,2.7,1,444(-8),[東] 斎藤誠
2,5,6,ホウオウジャンプ,牡5,57,津村明秀,1:48.5,1/2,11.9,6,506(+2),[東] 池上昌和
3,2,2,フィデリオグリーン,牡3,54,野中悠太,1:48.5,クビ,43.3,11,494(-4),[東] 根本康広
4,1,1,マジックリアリズム,牝3,52,戸崎圭太,1:48.6,クビ,4.7,2,434(+2),[東] 尾関知人
5,4,4,ケルベロス,牡6,57,江田照男,1:48.6,ハナ,84.3,12,442(-6),[東] 大江原哲
6,4,5,エターナルヴィテス,牡3,54,田中勝春,1:48.7,3/4,36.1,10,468(0),[東] 松山将樹
7,3,3,フィリアーノ,牡3,54,丸山元気,1:48.8,3/4,6.5,3,448(-4),[東] 手塚貴久
8,8,13,エフティアテナ,牝4,55,藤田菜七,1:48.8,アタマ,20.2,7,432(-8),[東] 金成貴史
9,7,11,マイネルザウバア,牡5,57,柴田大知,1:48.9,1/2,6.5,4,444(-4),[東] 小笠倫弘
10,6,8,スーパーブレイク,牡5,57,大野拓弥,1:49.1,1.1/2,26.5,8,468(0),[東] 戸田博文
11,5,7,マードレヴォイス,牡3,54,内田博幸,1:49.6,3,10.1,5,456(-2),[東] 田村康仁
12,7,10,コスモターンブルー,牡4,57,宮崎北斗,1:50.0,2.1/2,218.2,13,518(-4),[東] 鈴木伸尋
13,8,12,トーセンクロノス,牡4,57,西田雄一,1:50.3,1.3/4,32.4,9,438(0),[東] 松永康利
