着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,ナムラカメタロー,牡3,55,石川裕紀,1:45.5,,5.2,2,496(-2),[東] 稲垣幸雄
2,6,11,ジェミニズ,牡5,57,丸田恭介,1:45.7,1.1/4,29.5,10,516(-10),[東] 石栗龍彦
3,3,5,クリノフウジン,牡5,57,鮫島克駿,1:45.7,クビ,23.5,9,490(-8),[西] 高橋義忠
4,8,15,ナンヨーイザヨイ,牡3,55,秋山真一,1:45.9,1.1/4,12.4,5,470(-2),[西] 松永幹夫
5,5,9,ビルジキール,牡3,55,西村淳也,1:46.2,2,7.5,3,490(+4),[西] 安達昭夫
6,6,10,ライジングドラゴン,牡4,57,吉田隼人,1:46.3,クビ,14.6,7,446(0),[西] 吉田直弘
7,2,3,グッドラックサマー,牡5,57,菅原明良,1:46.6,2,77.6,11,544(-8),[東] 尾形和幸
8,5,8,ロジペルレスト,牡4,57,丸山元気,1:47.1,3,10.8,4,518(0),[東] 大竹正博
9,1,1,リフトトゥヘヴン,牡5,57,横山和生,1:47.1,クビ,13.7,6,488(0),[東] 加藤征弘
10,7,13,シンゼンドリーム,牡6,57,柴山雄一,1:47.2,クビ,86.9,12,476(+6),[西] 飯田祐史
11,2,2,スズカフリオーソ,牡5,57,丹内祐次,1:47.3,3/4,110.8,13,490(+6),[西] 藤沢則雄
12,7,12,ボードウォーク,牝4,55,黛弘人,1:48.0,4,21.0,8,452(-8),[西] 矢作芳人
13,4,7,リワードアンヴァル,牡3,55,三浦皇成,1:48.2,1.1/4,2.2,1,506(+6),[東] 藤原辰雄
14,4,6,クインズヌーサ,牝5,55,藤懸貴志,1:49.9,大,197.3,14,464(-16),[西] 平田修
15,3,4,アポロレイア,牝4,55,横山武史,1:56.6,大,223.9,15,468(-7),[東] 鈴木伸尋
