0,1,2,3
単勝,3,310,3
複勝,3 7,170 110,3 1
馬連,3 - 7,500,2
ワイド,3 - 7 2 - 3 2 - 7,220 480 250,2 8 3
馬単,3 → 7,780,3
三連複,2 - 3 - 7,1180,5
三連単,3 → 7 → 2,3850,14
