0,1,2,3
単勝,13,1540,7
複勝,13 6 12,"460 270 4,960",7 3 15
枠連,3 - 7,1250,4
馬連,6 - 13,5270,23
ワイド,6 - 13 12 - 13 6 - 12,"1,650 41,290 33,260",17 102 97
馬単,13 → 6,12480,45
三連複,6 - 12 - 13,509970,406
三連単,13 → 6 → 12,1870360,2185
