0,1,2,3
単勝,13,1450,6
複勝,13 15 16,260 140 120,6 2 1
枠連,7 - 8,450,2
馬連,13 - 15,2280,8
ワイド,13 - 15 13 - 16 15 - 16,870 590 230,9 5 1
馬単,13 → 15,6180,18
三連複,13 - 15 - 16,1760,3
三連単,13 → 15 → 16,17150,36
