0,1,2,3
単勝,11,640,4
複勝,11 9 16,180 160 130,4 3 1
枠連,5 - 6,1320,6
馬連,9 - 11,1630,7
ワイド,9 - 11 11 - 16 9 - 16,500 390 340,6 3 2
馬単,11 → 9,3670,14
三連複,9 - 11 - 16,1400,3
三連単,11 → 9 → 16,13270,34
