0,1,2,3
単勝,4,1310,6
複勝,4 6 13,320 260 150,7 4 1
枠連,4 - 5,2610,10
馬連,4 - 6,6000,26
ワイド,4 - 6 4 - 13 6 - 13,"1,900 760 500",26 10 2
馬単,4 → 6,13950,50
三連複,4 - 6 - 13,4840,16
三連単,4 → 6 → 13,57070,206
