0,1,2,3
単勝,4,1520,5
複勝,4 2 6,320 150 170,6 2 3
枠連,2 - 4,2820,12
馬連,2 - 4,2760,11
ワイド,2 - 4 4 - 6 2 - 6,"760 1,040 340",7 14 3
馬単,4 → 2,7090,25
三連複,2 - 4 - 6,3600,14
三連単,4 → 2 → 6,28080,96
