着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ソロフレーズ,牡4,55,江田照男,1:33.5,,7.1,3,482(0),[東] 栗田徹
2,5,7,エミーリオ,牡5,54,田中勝春,1:33.5,クビ,17.5,8,494(0),[東] 田中剛
3,3,3,アイスフィヨルド,牡4,56,内田博幸,1:33.7,1,2.9,1,446(-2),[東] 武藤善則
4,8,12,ナムラムツゴロー,牡4,53,鮫島良太,1:33.9,1.1/4,15.5,7,480(0),[西] 長谷川浩
5,8,13,ワールドヘリテージ,牡4,55,田辺裕信,1:33.9,アタマ,4.3,2,454(-10),[東] 金成貴史
6,7,10,ベストリゾート,牡5,55,柴山雄一,1:33.9,クビ,13.8,6,484(-12),[東] 木村哲也
7,7,11,スズカアーチスト,牝4,51,菅原明良,1:34.0,1/2,80.7,12,470(+4),[東] 伊藤圭三
8,1,1,エアシーラン,牡7,50,大塚海渡,1:34.1,1/2,58.9,11,486(-6),[西] 小崎憲
9,5,6,ヴィータファン,セ6,54,野中悠太,1:34.1,クビ,12.8,5,470(-4),[東] 黒岩陽一
10,4,5,シンボリタピット,牡7,54,武藤雅,1:34.2,クビ,24.0,10,494(+4),[東] 久保田貴
11,6,9,ディアジラソル,牝4,52,吉田豊,1:34.4,1.1/2,18.9,9,444(+4),[東] 高橋裕
12,6,8,ユメノマイホーム,牝7,50,伊藤工真,1:34.5,1/2,83.8,13,468(+2),[東] 伊藤伸一
13,2,2,ミッキーボニータ,牡4,55,松岡正海,1:34.7,1.1/4,7.4,4,460(0),[東] 萩原清
