着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ウインブライト,牡5,58,松岡正海,1:59.2,,8.4,3,490(+12),[東] 畠山吉宏
2,8,15,ステイフーリッシュ,牡4,56,藤岡佑介,1:59.3,1/2,11.0,7,456(+6),[西] 矢作芳人
3,1,1,タニノフランケル,牡4,53,内田博幸,1:59.3,クビ,18.0,9,528(+10),[西] 中竹和也
4,1,2,アドマイヤリード,牝6,56,横山典弘,1:59.3,ハナ,17.6,8,430(0),[西] 須貝尚介
5,6,12,タイムフライヤー,牡4,56,和田竜二,1:59.4,クビ,6.7,2,464(+10),[西] 松田国英
6,8,16,マイネルサージュ,牡7,56,津村明秀,1:59.4,ハナ,196.7,16,516(+10),[東] 鹿戸雄一
7,3,6,エアアンセム,牡8,57,田辺裕信,1:59.4,クビ,9.0,4,496(0),[西] 吉村圭司
8,2,4,ランガディア,牡5,54,北村宏司,1:59.5,クビ,9.2,5,480(+2),[東] 木村哲也
9,3,5,サンマルティン,セ7,56,マーフィ,1:59.5,ハナ,31.3,11,502(+4),[東] 国枝栄
10,7,14,ブラックバゴ,牡7,56,戸崎圭太,1:59.5,アタマ,31.5,12,528(+8),[東] 斎藤誠
11,4,7,マイネルハニー,牡6,57,柴田大知,1:59.5,クビ,84.6,14,476(-4),[東] 栗田博憲
12,4,8,マウントゴールド,牡6,56,武豊,1:59.7,1.1/4,3.1,1,452(+2),[西] 池江泰寿
13,2,3,コズミックフォース,牡4,56,石橋脩,1:59.9,1.1/2,9.5,6,480(+8),[東] 国枝栄
14,7,13,ナスノセイカン,牡7,55,ブロンデ,2:00.3,2.1/2,55.4,13,486(0),[東] 矢野英一
15,5,9,ストロングタイタン,牡6,57,大野拓弥,2:00.5,1.1/4,24.0,10,542(-10),[西] 池江泰寿
16,5,10,ヤングマンパワー,牡7,57,丸山元気,2:01.3,5,186.9,15,540(+6),[東] 手塚貴久
