着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,セダブリランテス,牡5,56,石川裕紀,1:47.3,,2.9,1,526(+2),[東] 手塚貴久
2,2,3,ウインイクシード,牡5,56,三浦皇成,1:47.5,1.1/4,4.2,2,496(+2),[東] 鈴木伸尋
3,5,10,イレイション,牡7,56,北村宏司,1:47.7,1,17.7,8,500(+4),[東] 池上昌和
4,3,6,エンジニア,牡6,56,田辺裕信,1:47.9,1.1/2,25.5,9,482(+2),[東] 牧光二
5,4,8,アンノートル,牡5,56,柴田大知,1:47.9,ハナ,27.8,10,514(-2),[東] 田中博康
6,4,7,メイショウオワラ,牝5,54,石橋脩,1:48.1,1.1/4,28.4,11,468(0),[西] 岡田稲男
7,2,4,サーブルオール,牡6,56,津村明秀,1:48.1,クビ,10.4,4,488(+2),[東] 萩原清
8,7,14,ナイトオブナイツ,牡6,57,横山典弘,1:48.2,クビ,16.5,7,464(0),[西] 池添兼雄
9,5,9,ソッサスブレイ,牡5,56,柴山雄一,1:48.4,1.1/4,512.9,16,460(+4),[東] 粕谷昌央
10,1,1,マイネルハニー,牡6,58,丹内祐次,1:48.5,1/2,33.7,12,482(+6),[東] 栗田徹
11,8,15,アストラエンブレム,セ6,57,丸山元気,1:48.6,1/2,14.6,6,476(0),[東] 小島茂之
12,7,13,ベステンダンク,牡7,57,Ｍ．デム,1:48.7,3/4,12.2,5,508(-10),[西] 安達昭夫
13,8,16,レトロロック,牡7,57,野中悠太,1:48.9,1.1/2,232.5,14,484(-4),[西] 角居勝彦
14,3,5,シャイニープリンス,牡9,58,勝浦正樹,1:49.1,1.1/4,265.8,15,510(+20),[東] 深山雅史
15,6,12,マイネルフロスト,牡8,58,木幡巧也,1:49.2,1/2,188.5,13,494(0),[東] 高木登
16,1,2,サンリヴァル,牡4,57,内田博幸,1:49.4,1.1/2,6.0,3,500(+6),[西] 藤岡健一
