着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,リスグラシュー,牝5,55,レーン,2:30.5,,6.7,2,468(0),[西] 矢作芳人
2,5,10,サートゥルナーリア,牡3,55,スミヨン,2:31.3,5,7.8,3,504(+2),[西] 角居勝彦
3,4,7,ワールドプレミア,牡3,55,武豊,2:31.4,クビ,13.4,4,492(+8),[西] 友道康夫
4,3,5,フィエールマン,牡4,57,池添謙一,2:31.6,1.1/2,18.4,6,482(0),[東] 手塚貴久
5,6,11,キセキ,牡5,57,ムーア,2:31.6,クビ,27.1,7,506(0),[西] 角居勝彦
6,8,16,シュヴァルグラン,牡7,57,福永祐一,2:31.9,1.3/4,135.4,14,470(+6),[西] 友道康夫
7,4,8,レイデオロ,牡5,57,三浦皇成,2:32.1,1.1/4,35.8,9,494(+8),[東] 藤沢和雄
8,7,14,ヴェロックス,牡3,55,川田将雅,2:32.3,1,33.7,8,494(+4),[西] 中内田充
9,5,9,アーモンドアイ,牝4,55,ルメール,2:32.3,ハナ,1.5,1,486(+6),[東] 国枝栄
10,2,3,エタリオウ,牡4,57,横山典弘,2:32.4,クビ,85.0,10,462(0),[西] 友道康夫
11,7,13,アルアイン,牡5,57,松山弘平,2:32.8,2.1/2,160.6,15,526(0),[西] 池江泰寿
12,1,2,スワーヴリチャード,牡5,57,マーフィ,2:33.6,5,17.5,5,526(+10),[西] 庄野靖志
13,2,4,スティッフェリオ,牡5,57,丸山元気,2:34.0,2.1/2,133.4,13,456(+8),[西] 音無秀孝
14,8,15,アエロリット,牝5,55,津村明秀,2:35.0,6,107.1,12,514(-2),[東] 菊沢隆徳
15,1,1,スカーレットカラー,牝4,55,岩田康誠,2:35.3,1.3/4,104.6,11,474(-12),[西] 高橋亮
16,6,12,クロコスミア,牝6,55,藤岡佑介,2:35.3,クビ,207.1,16,444(-4),[西] 西浦勝一
