着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,アカネサス,牝3,53,池添謙一,1:10.0,,2.8,1.0,480(-12),[西] 浅見秀一
2,3,5,デピュティプライム,セ6,57,ルメール,1:10.2,1,9.7,5.0,484(+6),[東] 小島茂之
3,2,3,ガンケン,牡3,55,内田博幸,1:10.3,1/2,16.1,6.0,518(+8),[西] 宮本博
4,1,2,エタニティーワルツ,牡6,57,丸田恭介,1:10.3,アタマ,87.6,12.0,504(+14),[東] 大和田成
5,5,9,ショウナンガナドル,牡3,55,横山典弘,1:10.3,クビ,3.4,2.0,478(-2),[東] 田中剛
6,6,12,ホイールバーニング,牡6,57,松岡正海,1:10.4,クビ,41.0,9.0,524(-2),[西] 牧田和弥
7,8,16,オーロリンチェ,牝4,55,江田照男,1:10.4,ハナ,7.4,4.0,482(+2),[東] 高木登
8,8,15,タフチョイス,牡4,57,鮫島良太,1:10.4,クビ,6.9,3.0,490(-2),[西] 角田晃一
9,6,11,トッカータ,牡4,57,武藤雅,1:10.5,クビ,56.3,11.0,488(+4),[東] 和田雄二
10,5,10,ボクノナオミ,牝7,55,菊沢一樹,1:10.6,3/4,96.3,13.0,502(+6),[西] 寺島良
11,4,7,グラスレオ,牡4,57,田辺裕信,1:10.6,アタマ,32.1,7.0,498(-6),[東] 尾形和幸
12,3,6,ティアップサンダー,牡7,57,黛弘人,1:10.7,クビ,177.1,15.0,492(0),[東] 奥平雅士
13,7,14,ステラルーチェ,牡7,57,武士沢友,1:10.7,クビ,53.5,10.0,480(+2),[東] 蛯名利弘
14,7,13,サウンドジャンゴ,牡7,57,野中悠太,1:10.7,アタマ,113.9,14.0,522(-6),[東] 和田正一
15,2,4,レヴァンテライオン,セ5,57,福永祐一,1:11.0,1.1/2,32.1,8.0,496(+4),[東] 加藤士津
除,4,8,ナムラムート,牡5,57,Ｍ．デム,,,---,,500(-12),[西] 森田直行
