着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,スマイルカナ,牝2,54,柴田大知,1:34.8,,25.0,6,416(+4),[東] 高橋祥泰
2,1,1,サクラトゥジュール,牡2,55,ムーア,1:34.8,クビ,3.0,1,476(+4),[東] 堀宣行
3,4,4,メリディアンローグ,牡2,55,ルメール,1:35.4,3.1/2,4.6,3,462(+2),[東] 藤沢和雄
4,7,7,ヴェスターヴァルト,牡2,55,マーフィ,1:35.4,クビ,4.4,2,466(+6),[東] 加藤征弘
5,3,3,ジュエルタワー,牝2,54,田辺裕信,1:35.5,3/4,9.0,5,452(+12),[東] 尾形和幸
6,8,9,ビッククインバイオ,牝2,54,大野拓弥,1:35.5,クビ,4.8,4,478(+2),[東] 牧光二
7,6,6,スリリングドリーム,牝2,54,丹内祐次,1:35.7,1.1/4,199.1,10,448(+2),[東] 小野次郎
8,8,10,ミャゴラーレ,牡2,55,野中悠太,1:35.7,クビ,39.9,8,504(+4),[東] 黒岩陽一
9,7,8,ヒートライトニング,牝2,54,武藤雅,1:36.5,5,96.2,9,462(0),[東] 堀井雅広
10,5,5,アマゾーヌ,牝2,54,三浦皇成,1:37.0,3,28.5,7,464(0),[東] 斎藤誠
