0,1,2,3
単勝,11,950,5
複勝,11 7 9,400 240 390,6 3 5
枠連,4 - 6,1090,6
馬連,7 - 11,3080,11
ワイド,7 - 11 9 - 11 7 - 9,"1,210 2,700 1,860",12 31 21
馬単,11 → 7,5710,19
三連複,7 - 9 - 11,17790,57
三連単,11 → 7 → 9,86560,267
