0,1,2,3
単勝,2,600,4
複勝,2 3 8,210 260 470,3 5 7
枠連,1 - 2,2620,13
馬連,2 - 3,2470,10
ワイド,2 - 3 2 - 8 3 - 8,"830 1,620 2,010",10 18 25
馬単,2 → 3,5040,19
三連複,2 - 3 - 8,13290,47
三連単,2 → 3 → 8,68930,229
