0,1,2,3
単勝,14,660,2
複勝,14 13 6,240 320 420,3 5 7
枠連,8 - 8,2390,9
馬連,13 - 14,2190,8
ワイド,13 - 14 6 - 14 6 - 13,"780 1,390 1,500",8 19 20
馬単,14 → 13,4450,16
三連複,6 - 13 - 14,9050,31
三連単,14 → 13 → 6,46110,159
