0,1,2,3
単勝,11,230,2
複勝,11 3 8,120 120 260,2 1 5
枠連,2 - 6,280,1
馬連,3 - 11,270,1
ワイド,3 - 11 8 - 11 3 - 8,170 580 590,1 6 7
馬単,11 → 3,530,1
三連複,3 - 8 - 11,1190,3
三連単,11 → 3 → 8,3610,5
