0,1,2,3
単勝,3,250,1
複勝,3 1 6,130 600 190,1 10 2
枠連,1 - 2,2490,12
馬連,1 - 3,5370,19
ワイド,1 - 3 3 - 6 1 - 6,"1,540 360 2,530",17 1 31
馬単,3 → 1,7030,26
三連複,1 - 3 - 6,8110,23
三連単,3 → 1 → 6,44160,121
