0,1,2,3
単勝,6,490,2
複勝,6 9 2,160 290 130,2 5 1
枠連,3 - 5,2010,9
馬連,6 - 9,2530,8
ワイド,6 - 9 2 - 6 2 - 9,880 310 730,8 1 6
馬単,6 → 9,4190,14
三連複,2 - 6 - 9,2320,3
三連単,6 → 9 → 2,14760,24
