着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,ダノンスマッシュ,牡3,54,北村友一,1:08.4,,4.8,3,470(0),[西] 安田隆行
2,2,4,アマルフィコースト,牝3,52,吉田隼人,1:08.6,1.1/2,6.4,4,456(-4),[西] 牧田和弥
3,5,9,クリーンファンキー,牝5,55,三浦皇成,1:08.7,クビ,28.9,7,498(+4),[東] 鈴木伸尋
4,3,6,ナンヨーアミーコ,牡5,57,岩田康誠,1:08.7,クビ,8.4,5,430(-2),[東] 宗像義忠
5,8,15,ディバインコード,牡4,57,ルメール,1:08.7,アタマ,3.1,1,500(0),[東] 栗田博憲
6,1,2,タイセイスターリー,牡4,57,松岡正海,1:08.9,1.1/4,13.2,6,526(+2),[西] 矢作芳人
7,6,11,アルマエルナト,セ7,57,藤岡佑介,1:09.0,3/4,36.1,8,462(+2),[東] 伊藤大士
8,4,7,ラズールリッキー,牝5,55,黛弘人,1:09.0,ハナ,91.3,12,454(0),[東] 武井亮
9,2,3,メイソンジュニア,牡4,57,菱田裕二,1:09.1,1/2,152.9,13,490(-6),[西] 渡辺薫彦
10,1,1,オデュッセウス,セ5,57,勝浦正樹,1:09.2,1/2,165.7,14,488(+4),[東] 手塚貴久
11,7,14,モズスーパーフレア,牝3,52,丸山元気,1:09.4,1.1/4,4.4,2,472(-2),[西] 音無秀孝
12,7,13,ココファンタジア,牝5,55,藤岡康太,1:09.4,クビ,45.7,10,474(-2),[西] 友道康夫
13,3,5,ヤマカツグレース,牝4,55,池添謙一,1:09.5,クビ,48.0,11,458(-4),[西] 池添兼雄
14,4,8,イアペトス,牡6,57,井上敏樹,1:09.7,1.1/2,478.3,16,494(0),[東] 武市康男
15,6,12,スズカアーサー,牡9,57,長岡禎仁,1:10.0,2,427.5,15,506(0),[東] 柄崎孝
16,8,16,コパノチャンス,牡5,57,古川吉洋,1:10.3,1.3/4,44.9,9,494(-8),[東] 上原博之
