着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ショウナンアチーヴ,牡3,56,後藤浩輝,1:33.3,,3.1,1,470(-10),[東] 国枝栄
2,5,9,ショウナンワダチ,牡3,56,北村宏司,1:33.3,ハナ,8.0,4,476(0),[東] 大竹正博
3,8,15,ベルルミエール,牝3,54,川島信二,1:33.5,1.1/4,14.3,8,450(+2),[西] 高橋亮
4,3,5,アルマエルナト,牡3,56,藤岡佑介,1:33.8,1.3/4,11.6,6,464(+2),[東] 伊藤大士
5,6,11,ウインフェニックス,牡3,56,石橋脩,1:33.9,3/4,8.6,5,450(+4),[東] 奥平雅士
6,2,2,イタリアンネオ,牡3,56,田中勝春,1:33.9,クビ,20.5,10,522(-4),[東] 斎藤誠
7,6,10,マイネルディアベル,牡3,56,柴田大知,1:34.0,1/2,12.5,7,442(-6),[東] 大和田成
8,8,14,カラダレジェンド,牡3,56,田辺裕信,1:34.4,2.1/2,7.7,3,470(+4),[東] 尾形和幸
9,4,6,キタサンラブコール,牡3,56,横山典弘,1:34.7,2,72.2,13,454(-2),[西] 昆貢
10,3,4,イダス,牡3,56,戸崎圭太,1:34.9,3/4,6.1,2,474(-2),[西] 鈴木孝志
11,5,8,メイショウコルノ,牡3,56,松岡正海,1:35.1,1.1/4,68.5,12,526(-6),[西] 河内洋
12,4,7,ケルヴィンサイド,牡3,56,藤岡康太,1:35.3,1.1/2,85.7,14,520(-6),[西] 藤岡健一
13,1,1,パワースラッガー,牡3,56,江田照男,1:35.5,1.1/4,18.4,9,480(+4),[東] 菊川正達
14,7,13,モリトビャクミ,牡3,56,吉田豊,1:35.7,1.1/2,98.0,15,480(+2),[東] 水野貴広
15,2,3,クインズハリジャン,牡3,56,藤田伸二,1:36.7,6,66.9,11,480(-4),[西] 白井寿昭
