着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,マイネルサンオペラ,牡4,56,戸崎圭太,2:38.3,,26.3,9,476(0),[東] 尾関知人
2,8,10,アースステップ,牡7,57,北村宏司,2:38.6,2,8.1,3,538(+4),[東] 勢司和浩
3,7,7,ゴールドメイン,牡4,56,蛯名正義,2:38.7,クビ,15.9,5,458(0),[東] 田中清隆
4,6,6,アイスフォーリス,牝5,55,田辺裕信,2:39.0,2,3.0,2,470(-2),[東] 相沢郁
5,8,9,ピュアソルジャー,牡4,56,武豊,2:39.1,クビ,13.5,4,478(-2),[東] 大久保洋
6,1,1,フェデラルホール,牡5,57,リスポリ,2:39.4,1.3/4,2.1,1,502(+8),[東] 中川公成
7,4,4,アドマイヤパーシア,牡6,57,田中勝春,2:39.4,アタマ,26.1,8,496(-4),[西] 友道康夫
8,3,3,ダブルオーセブン,牡6,57,横山典弘,2:40.1,4,65.3,10,496(-2),[東] 古賀史生
9,7,8,ローマンエンブレム,牡5,57,江田照男,2:40.9,5,22.2,7,530(+2),[東] 矢野英一
10,5,5,ミレニアムゴールド,牡5,57,三浦皇成,2:46.8,大,22.0,6,464(+8),[東] 金成貴史
