着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,サウンドガガ,牝5,52.0,武豊,1:10.4,,5.9,3,494(+2),[西] 佐藤正雄
2,5,7,ダッシャーワン,牡6,55.0,戸崎圭太,1:10.8,2.1/2,4.5,2,506(+4),[西] 安田隆行
3,7,11,アビリティラヴ,牡4,55.0,柴田善臣,1:10.9,クビ,3.0,1,486(0),[東] 本間忍
4,3,4,マルカバッケン,牡7,57.5,横山典弘,1:10.9,アタマ,15.8,6,490(0),[西] 浜田多実
5,6,9,シセイオウジ,牡7,55.0,田中勝春,1:11.0,3/4,9.7,5,464(-8),[東] 宗像義忠
6,2,2,トウショウカズン,牡7,56.0,浜中俊,1:11.1,1/2,27.9,9,526(-4),[西] 今野貞一
7,4,6,フィールドシャイン,牡7,53.0,内田博幸,1:11.1,アタマ,52.7,11,486(0),[西] 西園正都
8,3,3,ヘニーハウンド,牡6,55.0,後藤浩輝,1:11.1,ハナ,21.4,8,502(-2),[西] 矢作芳人
9,1,1,メイショウツチヤマ,牡7,53.0,岩田康誠,1:11.3,1.1/2,98.3,13,490(+2),[東] 小島太
10,8,13,デュアルスウォード,牡6,55.0,北村宏司,1:11.6,2,7.2,4,492(+4),[東] 手塚貴久
11,4,5,キクノストーム,牡5,54.0,柴田大知,1:11.7,クビ,17.9,7,488(-6),[西] 吉田直弘
12,8,14,コレクターアイテム,牝4,52.0,松岡正海,1:12.1,2.1/2,28.9,10,476(-4),[西] 須貝尚介
13,5,8,レジェトウショウ,牝8,51.0,江田照男,1:12.3,1.1/4,192.3,14,476(+6),[東] 土田稔
14,6,10,アーリーデイズ,セ7,54.0,シュタル,1:12.4,クビ,85.9,12,460(-8),[西] 中竹和也
