着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,シャドウパーティー,牡5,57,戸崎圭太,2:04.3,,2.2,1,500(-2),[東] 堀宣行
2,6,8,リルバイリル,セ6,57,北村宏司,2:04.4,1/2,27.7,8,480(-8),[東] 栗田博憲
3,1,1,マイネルシュライ,牡6,57,石橋脩,2:04.5,3/4,14.9,5,488(+2),[東] 鹿戸雄一
4,3,3,マグメル,牡5,57,吉田豊,2:04.5,ハナ,50.3,10,466(0),[東] 大久保洋
5,5,6,ブランクヴァース,牡5,57,蛯名正義,2:04.5,ハナ,13.5,4,506(+2),[東] 田中清隆
6,2,2,ニシノボレロ,牡5,57,田辺裕信,2:04.6,1/2,20.5,6,490(+2),[東] 杉浦宏昭
7,7,9,マイネルストラーノ,牡4,57,柴田大知,2:04.7,1/2,8.6,3,466(-8),[東] 手塚貴久
8,7,10,ローレルラスター,牡4,57,松岡正海,2:04.9,1.1/2,83.3,11,482(0),[東] 的場均
9,6,7,ロードエフォール,牡6,57,三浦皇成,2:05.0,クビ,36.3,9,490(-4),[東] 菊川正達
10,8,11,エバーグリーン,牡6,57,横山典弘,2:05.0,ハナ,2.9,2,504(0),[東] 新開幸一
11,5,5,アルティスト,牡7,57,武士沢友,2:05.0,ハナ,115.9,12,486(-4),[東] 中野栄治
12,8,12,サンバジーリオ,牡4,57,大野拓弥,2:05.0,アタマ,23.8,7,518(+4),[東] 尾形充弘
