着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ロードリバーサル,牡5,57,岩田望来,2:00.1,,5.8,3,490(-8),[西] 藤岡健一
2,5,7,メイショウコジョウ,牡4,57,幸英明,2:00.2,1/2,3.2,1,470(-2),[西] 石橋守
3,1,1,ゴールデンライオン,牡5,57,吉田隼人,2:00.3,1/2,5.0,2,506(-4),[西] 川村禎彦
4,8,14,サトノパシュート,牡4,57,富田暁,2:00.3,ハナ,8.2,4,478(0),[西] 高橋康之
5,4,6,ペイシャムートン,牡5,57,秋山稔樹,2:00.5,1.1/4,73.9,11,532(0),[東] 小笠倫弘
6,8,13,ザプラウドワンズ,セ5,57,太宰啓介,2:01.0,3,63.4,10,492(-2),[西] 奥村豊
7,5,8,ストロングライン,牡5,57,藤岡康太,2:01.1,クビ,9.0,6,506(-8),[西] 西村真幸
8,3,3,マイネルイヴィンス,セ5,57,亀田温心,2:01.4,2,31.7,9,508(-4),[東] 清水英克
9,7,12,メイショウヨソユキ,牝5,55,斎藤新,2:01.4,アタマ,8.2,5,452(+2),[西] 庄野靖志
10,6,10,ランドジュピター,牡7,57,荻野極,2:01.5,1/2,104.7,14,480(+4),[西] 安達昭夫
11,4,5,グレンマクナス,牡7,57,松田大作,2:01.7,1.1/4,85.3,12,522(-4),[東] 牧光二
12,3,4,ゼヒニオヨバズ,セ5,57,菱田裕二,2:02.5,5,90.8,13,522(+4),[東] 松山将樹
13,2,2,モーニングサン,牡5,57,鮫島克駿,2:04.2,10,16.9,8,474(+4),[西] 橋口慎介
14,7,11,レオンコロナ,牡5,57,西村淳也,2:06.8,大,14.7,7,468(+10),[西] 鈴木孝志
