着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,ワイドエンペラー,牡3,54,ルメール,2:12.6,,5.1,3,488(-12),[西] 藤岡健一
2,4,4,ディヴィーナ,牝3,52,川田将雅,2:12.8,1.1/4,2.5,1,422(-2),[西] 友道康夫
3,8,13,ロードプレジール,牡3,54,藤岡佑介,2:13.1,2,16.4,6,480(+2),[西] 中内田充
4,3,3,タイフォン,牡3,54,幸英明,2:13.2,1/2,43.9,9,466(0),[西] 森田直行
5,8,12,レベランス,牡3,54,福永祐一,2:13.8,3.1/2,7.0,4,448(-4),[西] 須貝尚介
6,4,5,トーホウバロン,牡3,54,和田竜二,2:13.9,1/2,19.1,8,472(-2),[西] 石坂公一
7,6,8,ジェニーアムレット,牝3,52,松山弘平,2:14.0,1/2,15.9,5,452(+6),[西] 池添学
8,1,1,ヴィヴァン,牡3,54,武豊,2:14.2,1.1/2,4.3,2,488(0),[西] 池江泰寿
9,2,2,サルマン,牡3,54,川須栄彦,2:14.8,3.1/2,166.5,12,504(+8),[西] 中尾秀正
10,7,11,キャプテンドレイク,牡4,57,松若風馬,2:14.9,クビ,63.4,10,476(-2),[西] 今野貞一
11,6,9,ハッピーオーサム,牝3,52,岩田望来,2:15.1,1.1/4,16.5,7,486(-4),[西] 藤原英昭
12,5,7,ボンベール,牡5,57,川島信二,2:15.4,1.3/4,65.0,11,484(-6),[西] 荒川義之
13,7,10,テイケイラウレア,牝3,52,城戸義政,2:16.4,6,204.4,13,438(-10),[西] 荒川義之
