着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ソングライン,牝3,54,ルメール,1:20.6,,2.9,1,480(-2),[東] 林徹
2,7,8,ララクリスティーヌ,牝3,54,中井裕二,1:21.1,3,8.8,6,444(-8),[西] 斉藤崇史
3,2,2,ルチェカリーナ,牝3,54,戸崎圭太,1:21.3,1,10.9,7,458(-2),[西] 高橋義忠
4,4,4,ジャカランダレーン,牝3,54,川田将雅,1:21.6,1.3/4,8.1,5,438(+2),[西] 中内田充
5,7,9,アールラプチャー,牝3,54,岩田望来,1:21.7,1/2,34.8,9,448(0),[西] 千田輝彦
6,3,3,シャーレイポピー,牝3,54,福永祐一,1:21.9,1.1/4,4.6,2,418(-6),[西] 石坂公一
7,6,7,エムオーシャトル,牝3,54,田中勝春,1:22.1,1.1/2,7.7,4,440(+2),[東] 鹿戸雄一
8,8,10,オンラインドリーム,牝3,54,武豊,1:22.2,クビ,6.1,3,412(-6),[西] 武幸四郎
9,8,11,リンゴアメ,牝3,55,国分優作,1:22.3,1,32.4,8,438(+2),[東] 菊川正達
10,5,5,スンリ,牝3,54,松山弘平,1:22.4,クビ,53.9,10,458(-2),[西] 清水久詞
11,1,1,ジュラメント,牝3,54,藤田菜七,1:22.9,3,182.2,11,426(+2),[東] 根本康広
