着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,サンダーブリッツ,牡4,57,川田将雅,1:52.4,,2.8,1,502(0),[東] 久保田貴
2,7,14,メイショウドヒョウ,牡4,57,太宰啓介,1:52.4,アタマ,38.3,10,486(+2),[西] 西園正都
3,3,6,ワンダーウマス,牡7,57,高倉稜,1:52.5,1/2,168.7,15,484(-4),[西] 高柳大輔
4,7,13,アイアムレジェンド,牡5,57,古川吉洋,1:52.7,1.1/2,60.9,13,486(-2),[西] 橋田満
5,5,10,スマッシングハーツ,牡5,57,池添謙一,1:52.8,クビ,3.0,2,506(-2),[西] 新谷功一
6,1,2,ロードリバーサル,牡5,57,団野大成,1:53.0,1,7.9,3,494(-2),[西] 藤岡健一
7,1,1,テンザワールド,牡7,57,福永祐一,1:53.0,ハナ,20.6,7,432(-2),[西] 大久保龍
8,8,15,エクレアスパークル,牡7,57,中井裕二,1:53.1,1/2,26.4,8,474(+8),[西] 今野貞一
9,4,7,ペガサス,牡5,57,酒井学,1:53.3,1.1/4,36.0,9,458(0),[西] 大久保龍
10,2,3,スコルピウス,セ5,57,藤岡康太,1:53.4,3/4,49.6,12,462(-6),[西] 武幸四郎
11,4,8,ロワマージュ,牡4,57,武豊,1:53.5,1/2,19.0,6,488(-4),[東] 池上昌和
12,8,16,ライジングドラゴン,牡6,57,松若風馬,1:53.5,アタマ,18.8,5,448(+6),[西] 吉田直弘
13,2,4,アンセッドヴァウ,セ4,57,藤岡佑介,1:53.6,3/4,8.2,4,452(0),[西] 中竹和也
14,3,5,アサカディスタンス,牡7,57,小牧太,1:53.9,1.3/4,41.1,11,470(+2),[西] 笹田和秀
15,6,12,ツブラナヒトミ,牡6,57,国分優作,1:54.2,2,142.3,14,492(-6),[西] 中竹和也
16,5,9,ソングオブザハート,牝4,55,松田大作,2:01.2,大,260.5,16,420(+8),[西] 杉山佳明
