着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ピクシーナイト,牡3,56,福永祐一,1:33.3,,13.0,4,536(-2),[西] 音無秀孝
2,2,3,ルークズネスト,牡3,56,幸英明,1:33.5,1.1/4,20.4,8,500(0),[西] 浜田多実
3,6,10,バスラットレオン,牡3,56,坂井瑠星,1:33.7,3/4,4.2,2,478(0),[西] 矢作芳人
4,8,15,ククナ,牝3,54,ルメール,1:33.8,1/2,2.4,1,450(0),[東] 栗田徹
5,4,6,セラフィナイト,牡3,56,丸山元気,1:34.0,1.1/2,20.7,9,438(-4),[東] 宮田敬介
6,2,2,ブルーシンフォニー,牡3,56,田辺裕信,1:34.1,1/2,34.2,10,476(+4),[東] 伊藤圭三
7,1,1,マリアエレーナ,牝3,54,川島信二,1:34.1,アタマ,38.6,11,416(+4),[西] 吉田直弘
8,8,14,ワザモノ,牡3,56,黛弘人,1:34.2,クビ,97.7,13,504(0),[東] 尾関知人
9,5,9,ルース,牝3,54,池添謙一,1:34.2,クビ,124.9,14,494(+12),[西] 池添兼雄
10,6,11,レゾンドゥスリール,牡3,56,川田将雅,1:34.4,1.1/4,13.2,5,460(+4),[西] 須貝尚介
11,3,5,ダディーズビビッド,牡3,56,浜中俊,1:34.5,1/2,16.6,7,492(0),[西] 千田輝彦
12,5,8,トーカイキング,牡3,56,和田竜二,1:34.6,1/2,176.7,15,446(0),[西] 西橋豊治
13,4,7,ファルヴォーレ,牡3,56,吉田隼人,1:35.2,3.1/2,46.8,12,448(0),[西] 高橋義忠
14,3,4,カスティーリャ,牡3,56,松山弘平,1:35.4,1.1/2,13.2,6,446(+14),[西] 橋口慎介
15,7,13,ロードマックス,牡3,56,岩田望来,1:35.7,1.3/4,8.8,3,442(-2),[西] 藤原英昭
