着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,カレンシュトラウス,牡4,57,池添謙一,1:32.8,,1.8,1,514(+6),[西] 平田修
2,8,10,フォルコメン,セ5,57,松山弘平,1:32.8,アタマ,30.6,6,498(-22),[東] 堀宣行
3,2,2,オールイズウェル,牡5,57,川田将雅,1:32.9,3/4,3.9,2,490(-2),[西] 佐々木晶
4,6,7,ステイオンザトップ,牡7,57,福永祐一,1:33.3,2,36.6,7,480(-2),[西] 須貝尚介
5,1,1,タンタラス,牝5,55,岩田望来,1:33.3,ハナ,7.6,3,480(0),[西] 池添学
6,7,8,ノーブルアース,牝6,55,高倉稜,1:33.4,1/2,80.8,10,494(+4),[西] 牧浦充徳
7,7,9,カリボール,牡5,57,西村淳也,1:33.4,アタマ,36.9,8,492(-10),[西] 須貝尚介
8,6,6,ピーエムピンコ,牝4,55,嶋田純次,1:33.6,1.1/4,7.9,4,402(-6),[東] 和田正一
9,5,5,エターナルヴィテス,牡5,57,酒井学,1:33.6,クビ,289.8,11,474(0),[東] 松山将樹
10,4,4,ソウルトレイン,牡4,57,幸英明,1:33.7,3/4,13.0,5,474(-10),[西] 西村真幸
11,3,3,キャッチミーアップ,牝6,55,藤岡康太,1:34.0,2,50.4,9,472(0),[西] 河内洋
