着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,ナムラドノヴァン,牡6,51,高倉稜,3:03.9,,26.5,7,494(+2),[西] 杉山晴紀
2,3,4,レイホーロマンス,牝8,51,団野大成,3:04.1,1.1/4,15.2,5,422(+2),[西] 橋田満
3,4,6,タイセイトレイル,牡6,55,坂井瑠星,3:04.1,ハナ,5.4,3,502(+8),[西] 矢作芳人
4,7,11,アンティシペイト,牡4,53,福永祐一,3:04.3,3/4,3.2,2,504(+6),[東] 国枝栄
5,5,7,ゴースト,セ5,54,鮫島克駿,3:04.5,1.1/2,6.3,4,500(+2),[西] 橋口慎介
6,4,5,アドマイヤアルバ,セ6,53,岩田望来,3:04.7,1.1/4,68.8,11,474(-6),[東] 宮田敬介
7,2,2,ヴィッセン,牡10,52,北村友一,3:04.9,1.1/4,42.7,9,492(0),[西] 斉藤崇史
8,7,12,ブラックホール,牡4,55,藤岡佑介,3:05.3,2.1/2,3.0,1,438(+2),[東] 相沢郁
9,5,8,プリンスオブペスカ,牡7,54,森一馬,3:05.5,1,134.2,13,496(+12),[西] 松永昌博
10,1,1,キングニミッツ,牡8,52,小崎綾也,3:05.6,3/4,332.7,14,502(+10),[西] 小崎憲
11,8,14,ステイブラビッシモ,セ8,52,幸英明,3:06.8,7,61.4,10,460(-4),[東] 久保田貴
12,6,10,アイファーキングズ,牡5,54,吉田隼人,3:07.6,5,15.4,6,516(+14),[西] 鮫島一歩
13,3,3,サンデームーティエ,セ7,52,酒井学,3:09.2,10,33.4,8,446(+8),[東] 稲垣幸雄
14,6,9,バラックパリンカ,牡5,54,斎藤新,3:12.4,大,72.2,12,446(+4),[西] 平田修
